order_id,order_date,product_category,quantity,unit_price,total_cost,supplier_name,supplier_location,lead_time_days,warehouse_destination,delivery_date,actual_delivery_days,delivery_status,on_time,product_defects,return_status
Ord-1778,,Sensors,23,1166.89,26838.47,Supplier C,China,44,Wh_1,2023-02-09,44,Delivered,Yes,0.0,No Return
Ord-1779,,Hydraulics,5,1955.26,9776.3,Supplier D,India,28,Warehouse_5,2022-06-01,28,Delivered,Yes,0.0,No Return
Ord-1780,,Connectors,54,246.11,13289.94,Supplier E,Mexico,29,Warehouse_6,,29,Delivered,Yes,0.0,No Return
Ord-1781,,Pumps,30,1913.76,57412.8,Supplierd,India,21,Wh_3,2023-01-23,21,Delayed,Yes,10.0,Partial Return
Ord-1782,,Valves,24,679.61,16310.64,Supplierb,Germany,17,Warehouse_2,2022-04-15,17,Delivered,Yes,0.0,No Return
Ord-1783,,Motors,13,1708.3,22207.9,Supplierb,Germany,11,Warehouse_3,,11,Delivered,Yes,0.0,No Return
Ord-1784,,Pumps,45,2222.18,99998.1,Supplierd,India,24,Warehouse_5,2022-07-14,24,Delivered,Yes,0.0,
Ord-1785,,Control Systems,18,3307.97,59543.46,Suppliera,Usa,6,Warehouse_5,2023-03-29,6,Delayed,Yes,0.0,No Return
Ord-1786,,Fasteners,107,211.06,22583.42,Suppliere,Mexico,23,Warehouse_4,2022-10-06,23,Delivered,Yes,0.0,No Return
Ord-1787,,Hydraulics,32,705.95,22590.4,Supplier D,India,21,Warehouse_1,2023-02-21,21,Delivered,No,0.0,No Return
Ord-1788,,Control Systems,7,2606.29,18244.03,Suppliera,Usa,6,Warehouse_1,2022-09-10,6,Delivered,Yes,0.0,No Return
Ord-1789,2022-07-22,Fasteners,42,205.3,8622.6,Suppliere,Mexico,22,Warehouse_2,2022-08-13,22,Delivered,Yes,9.0,Partial Return
Ord-1790,,Motors,15,2222.68,33340.2,Supplier A,Usa,10,Warehouse_5,2023-08-03,10,Delivered,Yes,0.0,No Return
Ord-1791,,Hydraulics,15,1531.18,22967.7,Supplierd,India,21,Warehouse_1,2023-03-19,21,Delayed,Yes,0.0,No Return
Ord-1792,2022-01-28,Control Systems,19,2697.03,51243.57,Suppliera,Usa,9,Warehouse_5,2022-02-06,9,Delivered,Yes,0.0,No Return
Ord-1793,,Motors,21,3540.64,74353.44,Suppliera,Usa,8,Warehouse_1,2023-07-26,8,Delayed,Yes,0.0,No Return
Ord-1794,,Connectors,28,121.28,3395.84,Suppliere,Mexico,35,Warehouse_6,2023-01-27,35,Delivered,Yes,0.0,No Return
Ord-1795,,Motors,43,4699.19,202065.17,Supplierb,Germany,8,Warehouse_3,2023-04-19,8,Delivered,Yes,0.0,No Return
Ord-1796,,Motors,33,2016.72,66551.76,Supplier A,Usa,6,Warehouse_1,2023-03-09,6,Delivered,Yes,0.0,No Return
Ord-1797,,Fasteners,13,84.25,1095.25,Suppliere,Mexico,27,Wh_1,2023-04-12,45,Delivered,No,0.0,No Return
Ord-1798,,Motors,7,4312.17,30185.19,Suppliera,Usa,8,Warehouse_5,2022-06-07,8,Delivered,Yes,0.0,No Return
Ord-1799,,Connectors,12,222.17,2666.04,Suppliere,Mexico,14,Warehouse_2,2023-07-15,14,Delivered,Yes,0.0,No Return
Ord-1800,,Sensors,31,374.71,11616.01,Supplier B,Germany,10,Warehouse_2,2022-05-11,10,Delivered,Yes,0.0,No Return
Ord-1801,2023-09-26,Pumps,46,2849.07,131057.22,Supplierd,India,34,Warehouse_1,2023-10-30,34,Delivered,Yes,0.0,No Return
Ord-1802,,Connectors,98,444.09,43520.82,Supplier E,Mexico,19,Wh_3,2023-08-17,19,Delayed,Yes,0.0,No Return
Ord-1803,,Hydraulics,7,1664.6,11652.2,Supplierd,India,31,Warehouse_3,2023-10-05,31,Delievered,Yes,0.0,No Return
Ord-1804,2023-04-14,Motors,24,3905.97,93743.28,Suppliera,Usa,9,Warehouse_1,2023-04-23,9,Delivered,Yes,0.0,No Return
Ord-1805,,Connectors,19,185.16,3518.04,Supplier E,Mexico,29,Warehouse_1,2023-04-20,34,Delivered,No,0.0,No Return
Ord-1806,,Motors,16,4693.77,75100.32,Supplierb,Germany,17,Warehouse_6,2023-02-22,17,Cancelled,Yes,0.0,No Return
Ord-1807,2022-11-28,Motors,26,3310.91,86314.25715265152,Suppliera,Usa,9,Warehouse_6,2022-12-07,9,Delivered,Yes,0.0,No Return
Ord-1808,,Control Systems,19,1976.96,38206.75020882412,Suppliera,Usa,11,Warehouse_1,2022-02-01,11,Delivered,Yes,0.0,No Return
Ord-1809,,Fasteners,18,109.93,1978.74,Suppliere,Mexico,15,Warehouse_3,2023-09-13,15,Delivered,Yes,0.0,No Return
Ord-1810,2022-07-19,Motors,13,3934.38,51146.94,Supplier B,Germany,11,Warehouse_5,2022-07-30,11,Delayed,Yes,0.0,No Return
Ord-1811,,Control Systems,32,3612.33,115594.56,Suppliera,Usa,6,Warehouse_1,2023-02-14,6,Delayed,Yes,0.0,No Return
Ord-1812,,Valves,54,1303.79,70404.66,Supplier C,China,22,Warehouse_5,2023-07-18,22,Delivered,Yes,0.0,No Return
Ord-1813,,Control Systems,86,3162.04,271935.44,Suppliera,Usa,10,Warehouse_1,2023-02-10,10,Delivered,Yes,0.0,No Return
Ord-1814,,Connectors,15,247.68,3715.2,Supplier E,Mexico,32,Warehouse_1,2023-01-03,52,Delivered,No,,No Return
Ord-1815,,Connectors,10,398.84,3988.4,Suppliere,Mexico,25,Warehouse_3,2022-11-01,25,Delayed,Yes,0.0,No Return
Ord-1816,,Hydraulics,18,1496.28,26933.04,Supplierd,India,22,Warehouse_3,2023-07-23,32,Delayed,No,0.0,No Return
Ord-1817,,Pumps,11,1668.14,18349.54,Supplierd,India,23,Warehouse_2,2022-02-18,23,Delivered,Yes,0.0,No Return
Ord-1818,,Motors,53,1765.0,93545.0,Supplierb,Germany,10,Warehouse_1,2023-02-14,10,Delivered,Yes,,No Return
Ord-1819,,Motors,12,2999.01,35988.12,Supplierb,Germany,17,Warehouse_5,2022-08-21,17,Delivered,Yes,0.0,
Ord-1820,,Control Systems,24,2064.81,49555.44,Supplier A,Usa,17,Warehouse_1,2022-11-27,17,Delivered,Yes,0.0,No Return
Ord-1821,2023-04-30,Fasteners,7,170.54,1193.78,Suppliere,Mexico,29,Warehouse_2,2023-05-29,29,Delivered,Yes,0.0,No Return
Ord-1822,,Motors,17,3372.44,57331.48,Supplier A,Usa,16,Warehouse_1,2023-10-22,16,Delivered,Yes,0.0,No Return
Ord-1823,,Valves,27,1121.06,30268.62,Supplierb,Germany,12,Wh_2,2023-07-25,12,Delivered,Yes,0.0,No Return
Ord-1824,,Sensors,79,988.01,78052.79,Supplierc,China,22,Warehouse_1,2023-08-17,22,Delayed,Yes,0.0,No Return
Ord-1825,,Connectors,13,206.67,2686.71,Supplier E,Mexico,30,Warehouse_2,2023-04-13,43,Delivered,No,0.0,No Return
Ord-1826,,Hydraulics,31,1878.15,58222.65,Supplierd,India,22,Warehouse_1,2022-02-22,41,Delayed,No,0.0,No Return
Ord-1827,,Hydraulics,5,2590.4,13417.9703887852,Supplierd,India,29,Warehouse_3,2023-11-05,29,Delivered,Yes,0.0,No Return
Ord-1828,,Motors,8,1334.73,10677.84,Supplier A,Usa,6,Warehouse_2,2022-03-31,6,Delivered,Yes,0.0,
Ord-1829,,Sensors,12,733.13,8797.56,Supplier B,Germany,13,Warehouse_1,,26,Delivered,No,0.0,No Return
Ord-1830,,Motors,15,3677.64,55164.6,Supplier B,Germany,13,Warehouse_5,2023-05-01,13,Delivered,Yes,,No Return
Ord-1831,,Pumps,32,2480.31,79369.92,Supplierc,China,49,Warehouse_3,2022-12-09,49,Delivered,Yes,0.0,No Return
Ord-1832,,Pumps,38,1015.12,38574.56,Supplierd,India,31,Warehouse_1,2024-01-09,31,Delivered,Yes,0.0,No Return
Ord-1833,,Pumps,6,1338.15,8028.9,Supplier C,China,41,Warehouse_4,2023-12-06,41,Delivered,Yes,0.0,No Return
Ord-1834,,Hydraulics,35,2003.58,70125.3,Supplierd,India,23,Wh_2,2022-08-12,23,Delivered,Yes,0.0,No Return
Ord-1835,,Sensors,9,973.94,8765.46,Supplierb,Germany,15,Warehouse_1,2023-12-08,15,Delivered,Yes,0.0,No Return
Ord-1836,,Connectors,101,101.69,10270.69,Supplier E,Mexico,18,Warehouse_2,2022-09-04,18,Cancelled,Yes,0.0,No Return
Ord-1837,,Control Systems,29,2530.55,73385.95,Suppliera,Usa,8,Warehouse_1,,8,Delayed,Yes,0.0,No Return
Ord-1838,,Motors,26,2570.84,66841.84,Supplierb,Germany,8,Warehouse_6,2022-09-09,8,Delayed,Yes,0.0,No Return
Ord-1839,,Pumps,20,1824.8,36496.0,Supplierd,India,24,Warehouse_5,2023-04-28,24,Delivered,Yes,0.0,No Return
Ord-1840,,Valves,22,1265.02,27830.44,Supplierc,China,40,Warehouse_3,2023-09-09,40,Delivered,Yes,0.0,No Return
Ord-1841,,Sensors,23,1317.57,30304.11,Supplierc,China,36,Warehouse_1,2023-12-26,36,Delivered,Yes,0.0,No Return
Ord-1842,2023-09-10,Motors,13,1800.65,23408.45,Suppliera,Usa,11,Wh_5,2023-09-21,11,Delivered,Yes,0.0,No Return
Ord-1843,2022-06-10,Connectors,42,133.15,5592.3,Suppliere,Mexico,18,Warehouse_3,2022-06-28,18,Delayed,Yes,0.0,No Return
Ord-1844,,Connectors,28,337.02,9436.56,Suppliere,Mexico,34,Warehouse_4,2022-12-19,42,Delivered,No,0.0,No Return
Ord-1845,,Connectors,42,143.69,6034.98,Suppliere,Mexico,21,Warehouse_6,2023-12-11,21,Delivered,Yes,0.0,No Return
Ord-1846,,Pumps,22,990.84,21798.48,Supplier D,India,29,Warehouse_1,,29,Delayed,Yes,0.0,No Return
Ord-1847,,Valves,40,468.61,18744.4,Supplier C,China,45,Warehouse_4,2022-07-11,55,Delivered,No,,No Return
Ord-1848,,Sensors,12,709.89,8518.68,Supplier C,China,44,Wh_6,2023-01-26,44,Delivered,Yes,0.0,No Return
Ord-1849,,Pumps,403,2483.08,1000681.24,Supplier D,India,33,Warehouse_3,2023-03-03,33,Delivered,Yes,0.0,No Return
Ord-1850,,Control Systems,13,3180.61,41347.93,Supplier A,Usa,9,Warehouse_6,2023-03-17,9,Delayed,Yes,0.0,No Return
Ord-1851,,Pumps,16,1714.39,27430.24,Supplier D,India,25,Warehouse_2,2022-04-01,25,Delivered,Yes,0.0,No Return
Ord-1852,2023-12-20,Pumps,50,2900.39,145019.5,Supplierc,China,45,Warehouse_2,2024-02-03,45,Delayed,Yes,,No Return
Ord-1853,,Connectors,62,320.6,19877.2,Supplier E,Mexico,22,Warehouse_6,2023-08-20,22,Delievered,Yes,0.0,No Return
Ord-1854,,Valves,12,916.25,10995.0,Supplier C,China,29,Warehouse_1,2022-08-20,29,Delivered,Yes,0.0,No Return
Ord-1855,2022-12-01,Motors,6,2084.65,12507.9,Supplierb,Germany,16,Wh_1,2022-12-17,16,Delivered,Yes,0.0,No Return
Ord-1856,,Motors,7,3203.21,22422.47,Supplier B,Germany,20,Warehouse_4,2022-10-22,20,Delivered,Yes,0.0,No Return
Ord-1857,,Hydraulics,10,1482.18,14821.8,Supplierd,India,21,Warehouse_1,2023-02-03,21,Delayed,Yes,0.0,No Return
Ord-1858,,Pumps,12,3022.2,36266.4,Supplierc,China,35,Warehouse_2,2022-03-26,49,Delivered,No,0.0,No Return
Ord-1859,,Hydraulics,20,1212.48,24249.6,Supplierd,India,27,Warehouse_3,2023-03-25,31,Delivered,No,0.0,No Return
Ord-1860,,Connectors,53,354.12,18768.36,Suppliere,Mexico,30,Warehouse_1,2023-01-22,30,Delivered,No,0.0,
Ord-1861,,Motors,55,4133.88,227363.4,Supplier A,Usa,10,Warehouse_6,2022-05-24,10,Delivered,Yes,0.0,No Return
Ord-1862,2022-03-25,Fasteners,14,158.55,2219.7,Suppliere,Mexico,29,Warehouse_2,2022-04-23,29,Delivered,Yes,8.0,Partial Return
Ord-1863,,Connectors,35,182.2,6377.0,Suppliere,Mexico,19,Warehouse_2,2022-05-20,25,Delivered,No,0.0,No Return
Ord-1864,,Pumps,47,946.06,44464.82,Supplier C,China,24,Warehouse_3,2023-08-11,24,Delivered,Yes,0.0,No Return
Ord-1865,,Valves,71,926.06,65750.26,Supplierc,China,38,Warehouse_1,2023-08-28,44,Delivered,No,0.0,No Return
Ord-1866,,Motors,20,2022.59,40451.8,Supplierb,Germany,18,Warehouse_4,2022-12-15,18,Delayed,Yes,0.0,No Return
Ord-1867,,Sensors,12,965.81,11589.72,Supplier B,Germany,13,Warehouse_1,2023-04-13,31,Delayed,No,0.0,No Return
Ord-1868,,Control Systems,42,3173.1,133270.2,Suppliera,Usa,8,Warehouse_6,2023-03-08,19,Cancelled,No,0.0,No Return
Ord-1869,,Motors,78,4664.61,363839.58,Suppliera,Usa,10,Warehouse_4,2022-12-21,10,Delivered,Yes,0.0,No Return
Ord-1870,,Sensors,15,720.97,10814.55,Supplier B,Germany,25,Warehouse_1,2022-11-03,25,Delivered,Yes,0.0,No Return
Ord-1871,2022-03-26,Valves,110,1295.08,142458.8,Supplierb,Germany,16,Warehouse_2,2022-04-11,16,Delivered,Yes,0.0,No Return
Ord-1872,,Fasteners,91,227.8,20729.8,Suppliere,Mexico,15,Warehouse_3,2022-03-15,15,In-Transit,Yes,0.0,No Return
Ord-1873,,Hydraulics,18,2589.47,46610.46,Supplierd,India,27,Warehouse_1,2022-03-17,27,Pendng,Yes,2.0,Partial Return
Ord-1874,,Motors,6,1963.51,11781.06,Suppliera,Usa,6,Warehouse_1,2023-03-05,6,Delivered,Yes,0.0,No Return
Ord-1875,,Valves,14,351.44,4920.16,Supplierb,Germany,13,Wh_1,2023-11-03,13,Delivered,No,0.0,No Return
Ord-1876,2023-01-21,Fasteners,17,205.12,3487.04,Suppliere,Mexico,24,Warehouse_3,2023-02-24,34,Delivered,No,0.0,No Return
Ord-1877,,Sensors,35,1177.18,41201.3,Supplier B,Germany,17,Warehouse_1,2022-07-25,17,Delayed,Yes,0.0,No Return
Ord-1878,,Connectors,6,325.35,1952.1,Suppliere,Mexico,17,Warehouse_6,2023-09-15,17,Delivered,Yes,0.0,No Return
Ord-1879,,Valves,162,958.51,155278.62,Supplierc,China,38,Warehouse_2,2024-01-14,38,Delivered,Yes,0.0,No Return
Ord-1880,,Motors,151,1248.8,188568.8,Supplier A,Usa,10,Warehouse_1,2022-05-23,10,Delivered,Yes,0.0,No Return
Ord-1881,2022-07-30,Hydraulics,13,1073.36,13953.68,Supplier D,India,31,Wh_2,2022-08-30,31,Delivered,Yes,0.0,No Return
Ord-1882,,Valves,5,272.21,1361.05,Supplierb,Germany,16,Warehouse_1,2022-06-10,16,Delivered,Yes,0.0,No Return
Ord-1883,,Motors,20,2015.35,40307.0,Suppliera,Usa,5,Warehouse_5,2022-02-19,5,Delivered,Yes,0.0,
Ord-1884,,Fasteners,32,222.94,7134.08,Suppliere,Mexico,19,Warehouse_1,2022-10-10,19,Delivered,Yes,1.0,Partial Return
Ord-1885,,Sensors,68,1082.59,73616.12,Supplierc,China,36,Wh_4,2022-02-25,36,Delivered,Yes,0.0,No Return
Ord-1886,,Sensors,41,689.45,28267.45,Supplierc,China,38,Warehouse_4,2023-03-21,38,Delivered,Yes,0.0,No Return
Ord-1887,,Motors,19,3614.63,68677.97,Supplier B,Germany,17,Warehouse_1,2023-05-18,17,Delivered,Yes,0.0,No Return
Ord-1888,,Pumps,5,1472.06,7360.3,Supplierc,China,52,Warehouse_3,2023-02-13,60,Delivered,No,0.0,No Return
Ord-1889,,Valves,34,1097.88,37327.92,Supplierb,Germany,17,Warehouse_1,2023-03-27,17,Delivered,Yes,0.0,No Return
Ord-1890,,Connectors,45,140.12,6305.4,Supplier E,Mexico,19,Warehouse_3,2022-02-15,19,Delivered,Yes,0.0,No Return
Ord-1891,,Motors,18,1789.39,32209.02,Supplier A,Usa,7,Warehouse_1,2023-06-02,7,Delivered,Yes,0.0,No Return
Ord-1892,,Control Systems,28,3344.95,93658.6,Suppliera,Usa,6,Warehouse_2,2023-03-10,6,Delivered,Yes,0.0,No Return
Ord-1893,,Hydraulics,27,1330.54,35924.58,Supplierd,India,28,Warehouse_1,2023-08-24,28,Delivered,Yes,0.0,
Ord-1894,2023-04-19,Motors,19,2880.24,54724.56,Supplier A,Usa,11,Warehouse_1,2023-04-30,11,Delivered,Yes,0.0,
Ord-1895,,Control Systems,9,3097.96,27881.64,Suppliera,Usa,7,Warehouse_1,,7,Delivered,Yes,0.0,No Return
Ord-1896,,Fasteners,30,110.57,3317.1,Suppliere,Mexico,20,Warehouse_3,2022-07-28,20,Delivered,Yes,0.0,No Return
Ord-1897,,Sensors,7,975.99,6831.93,Supplierc,China,41,Warehouse_3,2023-08-26,54,Delivered,No,,
Ord-1898,,Pumps,71,1374.49,97588.79,Supplierc,China,24,Warehouse_2,2023-03-29,33,Delivered,No,0.0,No Return
Ord-1899,,Valves,11,756.9,8325.9,Supplierc,China,40,Warehouse_5,2022-05-08,40,Delayed,No,0.0,No Return
Ord-1900,,Motors,34,2004.55,68154.7,Supplier B,Germany,17,Warehouse_3,2023-06-30,33,Delivered,No,0.0,No Return
Ord-1901,,Hydraulics,12,1894.77,22737.24,Supplierd,India,19,Wh_1,2023-03-15,19,Delivered,Yes,0.0,No Return
Ord-1902,,Control Systems,31,3484.52,108020.12,Supplier A,Usa,8,Warehouse_4,2023-05-06,8,Delivered,Yes,0.0,No Return
Ord-1903,,Sensors,19,699.82,13296.58,Supplierc,China,49,Warehouse_2,2024-01-02,49,Delivered,Yes,0.0,No Return
Ord-1904,,Control Systems,35,3945.17,138080.95,Suppliera,Usa,6,Warehouse_1,,10,Delivered,No,0.0,No Return
Ord-1905,,Connectors,12,118.59,1423.08,Suppliere,Mexico,30,Warehouse_1,2023-01-31,30,Delayed,Yes,0.0,No Return
Ord-1906,,Motors,6,4344.4,26066.4,Suppliera,Usa,5,Warehouse_2,2023-06-01,5,Delivered,Yes,,No Return
Ord-1907,,Sensors,18,805.64,14501.52,Supplierb,Germany,15,Warehouse_6,2023-04-17,15,Delivered,Yes,0.0,No Return
Ord-1908,,Motors,17,1368.8,23269.6,Supplierb,Germany,17,Warehouse_3,,17,Delayed,Yes,0.0,No Return
Ord-1909,,Valves,6,638.96,3833.76,Supplierc,China,24,Warehouse_1,2023-02-15,24,Delivered,Yes,9.0,Full Return
Ord-1910,,Fasteners,13,53.22,691.86,Suppliere,Mexico,29,Warehouse_1,2023-03-09,39,Delivered,No,0.0,No Return
Ord-1911,,Valves,6,1123.42,6740.52,Supplierc,China,40,Warehouse_6,2022-11-17,40,Delivered,Yes,0.0,No Return
Ord-1912,,Motors,25,4161.94,104048.5,Supplierb,Germany,13,Warehouse_4,,13,Delivered,Yes,0.0,No Return
Ord-1913,,Motors,17,2770.78,47103.26,Supplierb,Germany,16,Warehouse_2,2023-05-15,16,Delivered,Yes,0.0,No Return
Ord-1914,2023-02-23,Hydraulics,23,2003.38,46077.74,Supplierd,India,31,Warehouse_6,2023-03-26,31,Delivered,Yes,0.0,No Return
Ord-1915,,Control Systems,185,3100.93,573672.05,Suppliera,Usa,12,Warehouse_2,2023-04-23,12,Delivered,Yes,0.0,No Return
Ord-1916,,Pumps,26,3419.64,88910.64,Supplierc,China,33,Warehouse_6,2023-11-01,53,Delayed,No,0.0,No Return
Ord-1917,,Motors,31,2778.82,86143.42,Supplier B,Germany,17,Warehouse_6,2023-04-17,17,Delivered,Yes,0.0,No Return
Ord-1918,,Sensors,38,1363.2,51801.6,Supplierb,Germany,12,Warehouse_3,,12,Delayed,Yes,0.0,No Return
Ord-1919,,Sensors,20,1262.99,25259.8,Supplierc,China,41,Warehouse_6,2022-11-28,41,Delivered,Yes,0.0,No Return
Ord-1920,,Motors,14,1672.83,23419.62,Supplier A,Usa,8,Warehouse_3,,8,Delivered,Yes,0.0,No Return
Ord-1921,,Fasteners,46,157.18,7230.28,Suppliere,Mexico,32,Warehouse_1,2022-12-04,32,Delivered,Yes,0.0,No Return
Ord-1922,,Valves,52,991.19,51541.88,Supplier C,China,24,Warehouse_2,2023-05-12,24,Delayed,Yes,0.0,No Return
Ord-1923,,Motors,5,4026.86,20134.3,Supplierb,Germany,14,Warehouse_1,2022-06-08,14,Delivered,Yes,,No Return
Ord-1924,,Hydraulics,20,1148.55,22971.0,Supplier D,India,18,Warehouse_1,2022-09-29,18,Delivered,Yes,,No Return
Ord-1925,,Connectors,17,183.85,3125.45,Suppliere,Mexico,20,Warehouse_2,2022-02-12,20,Delayed,Yes,0.0,No Return
Ord-1926,,Sensors,14,1391.18,19476.52,Supplierb,Germany,13,Warehouse_3,,13,Delivered,Yes,0.0,No Return
Ord-1927,,Connectors,62,284.02,17609.24,Supplier E,Mexico,20,Wh_4,2023-09-23,20,Delayed,Yes,0.0,No Return
Ord-1928,,Motors,15,1889.66,28344.9,Supplier B,Germany,16,Warehouse_6,2023-10-01,16,Delivered,Yes,8.0,Full Return
Ord-1929,2023-04-27,Sensors,46,348.67,16038.82,Supplierb,Germany,18,Warehouse_2,,18,Delayed,Yes,0.0,No Return
Ord-1930,,Connectors,14,243.09,3403.26,Suppliere,Mexico,32,Warehouse_2,2023-11-06,32,Delivered,Yes,0.0,No Return
Ord-1931,2023-09-19,Control Systems,16,3126.52,50024.32,Suppliera,Usa,8,Warehouse_2,2023-09-27,8,Delivered,Yes,0.0,No Return
Ord-1932,,Fasteners,41,167.79,6879.39,Supplier E,Mexico,28,Warehouse_1,2023-06-04,28,Delivered,Yes,0.0,
Ord-1933,,Valves,12,326.21,3914.52,Supplier B,Germany,23,Warehouse_2,2022-11-06,23,Delivered,Yes,0.0,No Return
Ord-1934,,Sensors,20,908.03,18160.6,Supplierc,China,25,Warehouse_1,2022-04-12,25,Delivered,Yes,0.0,No Return
Ord-1935,2022-08-15,Connectors,9,398.28,3584.52,Suppliere,Mexico,18,Warehouse_3,2022-09-02,18,Delivered,Yes,0.0,No Return
Ord-1936,,Connectors,11,247.47,2722.17,Suppliere,Mexico,29,Warehouse_4,2024-01-03,29,Delivered,Yes,0.0,No Return
Ord-1937,,Motors,41,4687.4,192183.4,Supplierb,Germany,16,Warehouse_5,2022-11-04,16,Delivered,Yes,0.0,No Return
Ord-1938,,Valves,36,684.01,24624.36,Supplier C,China,33,Warehouse_2,2023-09-14,33,Delivered,Yes,0.0,No Return
Ord-1939,2022-03-19,Valves,9,714.59,6431.31,Supplier B,Germany,13,Warehouse_1,2022-04-01,13,Delivered,Yes,0.0,No Return
Ord-1940,,Pumps,8,2844.74,22757.92,Supplierc,China,33,Warehouse_5,2022-08-27,33,Delivered,Yes,0.0,No Return
Ord-1941,2023-01-21,Control Systems,176,4182.27,736079.52,Suppliera,Usa,5,Wh_1,2023-01-26,5,Delayed,Yes,0.0,No Return
Ord-1942,,Motors,13,3570.81,46420.53,Suppliera,Usa,12,Warehouse_4,2022-01-24,12,Delivered,Yes,0.0,No Return
Ord-1943,,Connectors,11,137.7,1514.7,Suppliere,Mexico,26,Warehouse_1,2022-05-20,40,Delivered,No,0.0,No Return
Ord-1944,,Control Systems,34,3388.66,115214.44,Suppliera,Usa,9,Warehouse_1,2022-06-11,9,In-Transit,Yes,0.0,No Return
Ord-1945,,Control Systems,12,3831.03,45972.36,Suppliera,Usa,10,Warehouse_4,2022-02-23,10,Delivered,Yes,0.0,No Return
Ord-1946,,Motors,17,3443.93,58546.81,Supplier B,Germany,21,Warehouse_3,2024-01-08,21,Delivered,Yes,0.0,No Return
Ord-1947,,Pumps,47,959.31,45087.57,Supplier D,India,26,Warehouse_4,2023-04-01,46,Delayed,No,0.0,No Return
Ord-1948,,Connectors,51,388.56,19816.56,Suppliere,Mexico,23,Warehouse_2,,23,Delivered,Yes,0.0,No Return
Ord-1949,,Motors,19,2258.57,42912.83,Suppliera,Usa,7,Warehouse_4,2022-04-24,7,Delivered,Yes,0.0,
Ord-1950,,Sensors,67,862.9,57814.3,Supplier C,China,35,Warehouse_4,2023-06-24,35,Delivered,Yes,0.0,No Return
Ord-1951,,Motors,20,3500.09,70001.8,Supplierb,Germany,8,Warehouse_1,2022-04-02,8,Delivered,Yes,0.0,No Return
Ord-1952,,Control Systems,18,2702.1,48637.8,Suppliera,Usa,6,Warehouse_1,2022-04-20,11,Delayed,No,0.0,No Return
Ord-1953,,Hydraulics,22,1545.62,34003.64,Supplierd,India,35,Warehouse_2,2023-09-01,42,Delivered,No,0.0,No Return
Ord-1954,,Hydraulics,18,2309.48,41570.64,Supplier D,India,31,Warehouse_1,2022-11-27,31,Delayed,Yes,8.0,Full Return
Ord-1955,2023-11-01,Valves,35,614.44,21505.4,Supplierb,Germany,23,Warehouse_1,2023-11-24,23,Cancelled,Yes,0.0,No Return
Ord-1956,,Pumps,28,2850.8,79822.4,Supplierd,India,21,Wh_3,2023-10-09,35,Delivered,No,0.0,No Return
Ord-1957,2023-12-15,Sensors,12,1057.95,12695.4,Supplierb,Germany,24,Warehouse_1,2024-01-08,24,Delivered,Yes,0.0,
Ord-1958,,Valves,26,476.62,12392.12,Supplierb,Germany,14,Warehouse_1,2023-08-14,25,Delivered,No,0.0,
Ord-1959,,Sensors,14,1219.73,17076.22,Supplierb,Germany,10,Warehouse_1,2022-08-24,10,Cancelled,Yes,,No Return
Ord-1960,,Control Systems,14,2154.36,30161.04,Supplier A,Usa,6,Wh_4,2023-01-22,6,Delivered,Yes,0.0,No Return
Ord-1961,,Motors,20,1252.08,25041.6,Supplierb,Germany,16,Warehouse_1,2023-12-14,16,Delivered,Yes,0.0,No Return
Ord-1962,,Sensors,51,1316.68,67150.68,Supplierc,China,31,Warehouse_4,2022-07-06,31,Delivered,Yes,0.0,No Return
Ord-1963,,Sensors,28,709.92,19877.76,Supplierc,China,41,Warehouse_2,,41,Delivered,Yes,0.0,No Return
Ord-1964,,Fasteners,63,100.14,6308.82,Suppliere,Mexico,23,Warehouse_2,2022-05-06,23,Delivered,Yes,0.0,No Return
Ord-1965,,Pumps,80,2280.57,182445.6,Supplierd,India,32,Warehouse_5,2023-09-22,51,Delivered,No,0.0,No Return
Ord-1966,,Motors,22,1882.72,41419.84,Suppliera,Usa,16,Wh_3,2023-01-04,16,Delivered,Yes,,No Return
Ord-1967,,Motors,14,2764.92,38708.88,Suppliera,Usa,15,Warehouse_1,2023-12-18,15,Delivered,Yes,0.0,No Return
Ord-1968,,Sensors,12,406.89,4882.68,Supplierc,China,44,Warehouse_2,2023-01-09,44,Delivered,Yes,0.0,No Return
Ord-1969,,Pumps,28,1443.94,40430.32,Supplierd,India,29,Warehouse_2,2023-04-13,29,Delivered,Yes,0.0,No Return
Ord-1970,,Motors,45,2698.38,121427.1,Supplierb,Germany,14,Warehouse_4,2023-02-24,14,Delivered,Yes,0.0,No Return
Ord-1971,,Connectors,81,360.02,29161.62,Suppliere,Mexico,30,Warehouse_1,2023-01-14,30,Delivered,Yes,,No Return
Ord-1972,,Control Systems,8,2318.43,18547.44,Supplier A,Usa,6,Warehouse_4,,6,Delivered,Yes,0.0,No Return
Ord-1973,,Motors,48,2436.98,116975.04,Supplier A,Usa,10,Warehouse_5,2022-12-01,10,Delivered,Yes,0.0,No Return
Ord-1974,,Pumps,54,1957.63,105712.02,Supplierd,India,20,Warehouse_5,2023-08-06,20,Delivered,Yes,0.0,No Return
Ord-1975,,Pumps,161,2956.92,476064.12,Supplier D,India,20,Warehouse_4,2023-05-09,20,Delivered,Yes,0.0,No Return
Ord-1976,,Pumps,26,2768.37,72217.48540620021,Supplierd,India,23,Warehouse_1,2023-09-17,34,Delivered,No,0.0,No Return
